E,j
6.853707414829657285e-02,9.342686890803788557e-01
7.054108216432863898e-02,9.352708010027890317e-01
7.254509018036070511e-02,9.362729855884547314e-01
7.454909819639277124e-02,9.372752889961006861e-01
7.655310621242483737e-02,9.382777848588462755e-01
7.855711422845690350e-02,9.392805894680503753e-01
8.056112224448896963e-02,9.402838846495721326e-01
8.256513026052098025e-02,9.412879518366734644e-01
8.456913827655304638e-02,9.422932222333395558e-01
8.657314629258511252e-02,9.433003498005754217e-01
8.857715430861717865e-02,9.443103161843158233e-01
9.058116232464924478e-02,9.453245797346493395e-01
9.258517034068131091e-02,9.463452845272363190e-01
9.458917835671337704e-02,9.473755498434044409e-01
9.659318637274544317e-02,9.484198658939961835e-01
9.859719438877750930e-02,9.494846275943831237e-01
1.006012024048095754e-01,9.505788446982529338e-01
1.026052104208416416e-01,9.517150731896962812e-01
1.046092184368737077e-01,9.529106189153546680e-01
1.066132264529057738e-01,9.541890691536901725e-01
1.086172344689378400e-01,9.555822100253570373e-01
1.106212424849699061e-01,9.571323859160247860e-01
1.126252505010019722e-01,9.588953497189453001e-01
1.146292585170340383e-01,9.609436378329991868e-01
1.166332665330661045e-01,9.633704795481496941e-01
1.186372745490981706e-01,9.662942149437147021e-01
1.206412825651302367e-01,9.698631473717873597e-01
1.226452905811623029e-01,9.742606954158282706e-01
1.246492985971943690e-01,9.797106354585359833e-01
1.266533066132264351e-01,9.864821417436056006e-01
1.286573146292585013e-01,9.948942400236197026e-01
1.306613226452905674e-01,1.005319199617493720e+00
1.326653306613226335e-01,1.018184305211037088e+00
1.346693386773546441e-01,1.033971384298212781e+00
1.366733466933867103e-01,1.053213430599265088e+00
1.386773547094187764e-01,1.076487670653927919e+00
1.406813627254508425e-01,1.104404482186295500e+00
1.426853707414829087e-01,1.137591698981861743e+00
1.446893787575149748e-01,1.176674034542735781e+00
1.466933867735470409e-01,1.222247627041765039e+00
1.486973947895791071e-01,1.274850045588476366e+00
1.507014028056111732e-01,1.334926489072718603e+00
1.527054108216432393e-01,1.402793331913912311e+00
1.547094188376753054e-01,1.478600595874429269e+00
1.567134268537073716e-01,1.562295316983171922e+00
1.587174348697394377e-01,1.653588090675618849e+00
1.607214428857715038e-01,1.751925274925936415e+00
1.627254509018035700e-01,1.856469372434652598e+00
1.647294589178356361e-01,1.966089969049802377e+00
1.667334669338677022e-01,2.079367259441456284e+00
1.687374749498997684e-01,2.194609642001537075e+00
1.707414829659318345e-01,2.309886131372707041e+00
1.727454909819639006e-01,2.423073457007860032e+00
1.747494989979959668e-01,2.531916746145533192e+00
1.767535070140280329e-01,2.634101700714773564e+00
1.787575150300600990e-01,2.727335250214604656e+00
1.807615230460921651e-01,2.809430878682337429e+00
1.827655310621242313e-01,2.878394259373411312e+00
1.847695390781562419e-01,2.932504547287340113e+00
1.867735470941883080e-01,2.970386717270468324e+00
1.887775551102203742e-01,2.991070707425912634e+00
1.907815631262524403e-01,2.994033817841716072e+00
1.927855711422845064e-01,2.979223778007021650e+00
1.947895791583165725e-01,2.947061061929397319e+00
1.967935871743486387e-01,2.898420307823022846e+00
1.987975951903807048e-01,2.834591988437670906e+00
2.008016032064127709e-01,2.757226676676930666e+00
2.028056112224448371e-01,2.668265265877813874e+00
2.048096192384769032e-01,2.569859259328193257e+00
2.068136272545089693e-01,2.464285688045467548e+00
2.088176352705410355e-01,2.353861326867688675e+00
2.108216432865731016e-01,2.240860663487593385e+00
2.128256513026051677e-01,2.127441567755789187e+00
2.148296593186372339e-01,2.015581866790686849e+00
2.168336673346693000e-01,1.907029128584075472e+00
2.188376753507013661e-01,1.803264974355736960e+00
2.208416833667334322e-01,1.705484259222755483e+00
2.228456913827654984e-01,1.614588555517914026e+00
2.248496993987975645e-01,1.531192603363644711e+00
2.268537074148296306e-01,1.455641801199033303e+00
2.288577154308616968e-01,1.388038417582131867e+00
2.308617234468937629e-01,1.328274018148066560e+00
2.328657314629258290e-01,1.276065604333264103e+00
2.348697394789578952e-01,1.230993126007731586e+00
2.368737474949899058e-01,1.192536321903033159e+00
2.388777555110219719e-01,1.160109218521182317e+00
2.408817635270540380e-01,1.133091038694398645e+00
2.428857715430861042e-01,1.110852697256506483e+00
2.448897795591181703e-01,1.092778461716170657e+00
2.468937875751502364e-01,1.078282706591515927e+00
2.488977955911823026e-01,1.066821975848386117e+00
2.509018036072143687e-01,1.057902781511356194e+00
2.529058116232464348e-01,1.051085707953407500e+00
2.549098196392785010e-01,1.045986466234456014e+00
2.569138276553105671e-01,1.042274560721518917e+00
2.589178356713426332e-01,1.039670202913181019e+00
2.609218436873746993e-01,1.037940047472687199e+00
2.629258517034067655e-01,1.036892245010818892e+00
2.649298597194388316e-01,1.036371215818916225e+00
2.669338677354708977e-01,1.036252457258042714e+00
2.689378757515029639e-01,1.036437611411414217e+00
2.709418837675350300e-01,1.036849943303863597e+00
2.729458917835670961e-01,1.037430315948649984e+00
2.749498997995991623e-01,1.038133697556732571e+00
2.769539078156312284e-01,1.038926198071180140e+00
2.789579158316632945e-01,1.039782605562704854e+00
2.809619238476953607e-01,1.040684376239043418e+00
2.829659318637274268e-01,1.041618022970427937e+00
2.849699398797594929e-01,1.042573844414985018e+00
2.869739478957915590e-01,1.043544938300756675e+00
2.889779559118235697e-01,1.044526446692638944e+00
2.909819639278556358e-01,1.045514986937206681e+00
2.929859719438877019e-01,1.046508228518120642e+00
2.949899799599197681e-01,1.047504582615149671e+00
2.969939879759518342e-01,1.048502977311058126e+00
2.989979959919839003e-01,1.049502696883267916e+00
3.010020040080159665e-01,1.050503268337699803e+00
3.030060120240480326e-01,1.051504382272793858e+00
3.050100200400800987e-01,1.052505838346858402e+00
3.070140280561121648e-01,1.053507508141682925e+00
3.090180360721442310e-01,1.054509310166003022e+00
3.110220440881762971e-01,1.055511193222659738e+00
3.130260521042083632e-01,1.056513125465945890e+00
3.150300601202404294e-01,1.057515087282831390e+00
3.170340681362724955e-01,1.058517066712944432e+00
3.190380761523045616e-01,1.059519056534122150e+00
3.210420841683366278e-01,1.060521052427914501e+00
3.230460921843686939e-01,1.061523051837262033e+00
3.250501002004007600e-01,1.062525053262755037e+00
3.270541082164328262e-01,1.063527055833674240e+00
3.290581162324648923e-01,1.064529059049260651e+00
3.310621242484969584e-01,1.065531062624293535e+00
3.330661322645290245e-01,1.066533066397876706e+00
3.350701402805610907e-01,1.067535070280113851e+00
3.370741482965931568e-01,1.068537074221258765e+00
3.390781563126252229e-01,1.069539078194044590e+00
3.410821643286572891e-01,1.070541082183668058e+00
3.430861723446893552e-01,1.071543086182169091e+00
3.450901803607214213e-01,1.072545090185307082e+00
3.470941883767534875e-01,1.073547094190844930e+00
3.490981963927855536e-01,1.074549098197613572e+00
3.511022044088176197e-01,1.075551102205007270e+00
3.531062124248496858e-01,1.076553106212715605e+00
3.551102204408817520e-01,1.077555110220580925e+00
3.571142284569138181e-01,1.078557114228523739e+00
3.591182364729458842e-01,1.079559118236504522e+00
3.611222444889779504e-01,1.080561122244503958e+00
3.631262525050100165e-01,1.081563126252511831e+00
3.651302605210419716e-01,1.082565130260524144e+00
3.671342685370740377e-01,1.083567134268538679e+00
3.691382765531061039e-01,1.084569138276553657e+00
3.711422845691381700e-01,1.085571142284569301e+00
3.731462925851702361e-01,1.086573146292585390e+00
3.751503006012023023e-01,1.087575150300601257e+00
3.771543086172343684e-01,1.088577154308617345e+00
3.791583166332664345e-01,1.089579158316633212e+00
3.811623246492985007e-01,1.090581162324649300e+00
3.831663326653305668e-01,1.091583166332665389e+00
3.851703406813626329e-01,1.092585170340681255e+00
3.871743486973946990e-01,1.093587174348697344e+00
3.891783567134267652e-01,1.094589178356713433e+00
3.911823647294588313e-01,1.095591182364729521e+00
3.931863727454908974e-01,1.096593186372745610e+00
3.951903807615229636e-01,1.097595190380761476e+00
3.971943887775550297e-01,1.098597194388777565e+00
3.991983967935870958e-01,1.099599198396793653e+00
4.012024048096191620e-01,1.100601202404809520e+00
4.032064128256512281e-01,1.101603206412825608e+00
4.052104208416832942e-01,1.102605210420841697e+00
4.072144288577153604e-01,1.103607214428857786e+00
4.092184368737474265e-01,1.104609218436873874e+00
4.112224448897794926e-01,1.105611222444889741e+00
4.132264529058115587e-01,1.106613226452905829e+00
4.152304609218436249e-01,1.107615230460921918e+00
4.172344689378756910e-01,1.108617234468937784e+00
4.192384769539077571e-01,1.109619238476953873e+00
4.212424849699398233e-01,1.110621242484969962e+00
4.232464929859718894e-01,1.111623246492986050e+00
4.252505010020039555e-01,1.112625250501002139e+00
4.272545090180360217e-01,1.113627254509018005e+00
4.292585170340680878e-01,1.114629258517034094e+00
4.312625250501001539e-01,1.115631262525050182e+00
4.332665330661322201e-01,1.116633266533066049e+00
4.352705410821642862e-01,1.117635270541082138e+00
4.372745490981963523e-01,1.118637274549098226e+00
4.392785571142284184e-01,1.119639278557114315e+00
4.412825651302604846e-01,1.120641282565130403e+00
4.432865731462925507e-01,1.121643286573146270e+00
4.452905811623246168e-01,1.122645290581162358e+00
4.472945891783566830e-01,1.123647294589178447e+00
4.492985971943887491e-01,1.124649298597194313e+00
4.513026052104208152e-01,1.125651302605210402e+00
4.533066132264528814e-01,1.126653306613226491e+00
4.553106212424849475e-01,1.127655310621242579e+00
4.573146292585170136e-01,1.128657314629258668e+00
4.593186372745490798e-01,1.129659318637274534e+00
4.613226452905811459e-01,1.130661322645290623e+00
4.633266533066132120e-01,1.131663326653306711e+00
4.653306613226452781e-01,1.132665330661322578e+00
4.673346693386772333e-01,1.133667334669338667e+00
4.693386773547092994e-01,1.134669338677354755e+00
4.713426853707413655e-01,1.135671342685370622e+00
4.733466933867734316e-01,1.136673346693386710e+00
4.753507014028054978e-01,1.137675350701402799e+00
4.773547094188375639e-01,1.138677354709418887e+00
4.793587174348696300e-01,1.139679358717434976e+00
4.813627254509016962e-01,1.140681362725450843e+00
4.833667334669337623e-01,1.141683366733466931e+00
4.853707414829658284e-01,1.142685370741483020e+00
4.873747494989978946e-01,1.143687374749498886e+00
4.893787575150299607e-01,1.144689378757514975e+00
4.913827655310620268e-01,1.145691382765531063e+00
4.933867735470940930e-01,1.146693386773547152e+00
4.953907815631261591e-01,1.147695390781563241e+00
4.973947895791582252e-01,1.148697394789579107e+00
4.993987975951902913e-01,1.149699398797595196e+00
5.014028056112223020e-01,1.150701402805611284e+00
5.034068136272544791e-01,1.151703406813627151e+00
5.054108216432864342e-01,1.152705410821643239e+00
5.074148296593186114e-01,1.153707414829659328e+00
5.094188376753505665e-01,1.154709418837675194e+00
5.114228456913827436e-01,1.155711422845691505e+00
5.134268537074146987e-01,1.156713426853707372e+00
5.154308617234468759e-01,1.157715430861723460e+00
5.174348697394788310e-01,1.158717434869739549e+00
5.194388777555110082e-01,1.159719438877755415e+00
5.214428857715429633e-01,1.160721442885771504e+00
5.234468937875751404e-01,1.161723446893787592e+00
5.254509018036070955e-01,1.162725450901803459e+00
5.274549098196392727e-01,1.163727454909819770e+00
5.294589178356712278e-01,1.164729458917835636e+00
5.314629258517034049e-01,1.165731462925851725e+00
5.334669338677353601e-01,1.166733466933867813e+00
5.354709418837675372e-01,1.167735470941883680e+00
5.374749498997994923e-01,1.168737474949899768e+00
5.394789579158316695e-01,1.169739478957915857e+00
5.414829659318636246e-01,1.170741482965931723e+00
5.434869739478958017e-01,1.171743486973948034e+00
5.454909819639277568e-01,1.172745490981963901e+00
5.474949899799599340e-01,1.173747494989979989e+00
5.494989979959918891e-01,1.174749498997996078e+00
5.515030060120240663e-01,1.175751503006011944e+00
5.535070140280560214e-01,1.176753507014028033e+00
5.555110220440881985e-01,1.177755511022044121e+00
5.575150300601201536e-01,1.178757515030059988e+00
5.595190380761523308e-01,1.179759519038076299e+00
5.615230460921842859e-01,1.180761523046092165e+00
5.635270541082164630e-01,1.181763527054108254e+00
5.655310621242484181e-01,1.182765531062124342e+00
5.675350701402805953e-01,1.183767535070140209e+00
5.695390781563125504e-01,1.184769539078156297e+00
5.715430861723445055e-01,1.185771543086172386e+00
5.735470941883766827e-01,1.186773547094188253e+00
5.755511022044086378e-01,1.187775551102204341e+00
5.775551102204408149e-01,1.188777555110220430e+00
5.795591182364727700e-01,1.189779559118236296e+00
5.815631262525049472e-01,1.190781563126252607e+00
5.835671342685369023e-01,1.191783567134268473e+00
5.855711422845690795e-01,1.192785571142284562e+00
5.875751503006010346e-01,1.193787575150300651e+00
5.895791583166332117e-01,1.194789579158316517e+00
5.915831663326651668e-01,1.195791583166332606e+00
5.935871743486973440e-01,1.196793587174348694e+00
5.955911823647292991e-01,1.197795591182364561e+00
5.975951903807614762e-01,1.198797595190380871e+00
5.995991983967934313e-01,1.199799599198396738e+00
6.016032064128256085e-01,1.200801603206412826e+00
6.036072144288575636e-01,1.201803607214428915e+00
6.056112224448897408e-01,1.202805611222444782e+00
6.076152304609216959e-01,1.203807615230460870e+00
6.096192384769538730e-01,1.204809619238476959e+00
6.116232464929858281e-01,1.205811623246492825e+00
6.136272545090180053e-01,1.206813627254509136e+00
6.156312625250499604e-01,1.207815631262525002e+00
6.176352705410821375e-01,1.208817635270541091e+00
6.196392785571140926e-01,1.209819639278557180e+00
6.216432865731462698e-01,1.210821643286573046e+00
6.236472945891782249e-01,1.211823647294589135e+00
6.256513026052104021e-01,1.212825651302605223e+00
6.276553106212423572e-01,1.213827655310621090e+00
6.296593186372745343e-01,1.214829659318637400e+00
6.316633266533064894e-01,1.215831663326653267e+00
6.336673346693386666e-01,1.216833667334669355e+00
6.356713426853706217e-01,1.217835671342685444e+00
6.376753507014027988e-01,1.218837675350701311e+00
6.396793587174347540e-01,1.219839679358717399e+00
6.416833667334669311e-01,1.220841683366733488e+00
6.436873747494988862e-01,1.221843687374749354e+00
6.456913827655310634e-01,1.222845691382765665e+00
6.476953907815630185e-01,1.223847695390781531e+00
6.496993987975951956e-01,1.224849699398797620e+00
6.517034068136271507e-01,1.225851703406813709e+00
6.537074148296593279e-01,1.226853707414829575e+00
6.557114228456912830e-01,1.227855711422845664e+00
6.577154308617234602e-01,1.228857715430861752e+00
6.597194388777554153e-01,1.229859719438877619e+00
6.617234468937875924e-01,1.230861723446893929e+00
6.637274549098195475e-01,1.231863727454909796e+00
6.657314629258517247e-01,1.232865731462925885e+00
6.677354709418836798e-01,1.233867735470941973e+00
6.697394789579158569e-01,1.234869739478957840e+00
6.717434869739478120e-01,1.235871743486973928e+00
6.737474949899797672e-01,1.236873747494990017e+00
6.757515030060119443e-01,1.237875751503005883e+00
6.777555110220438994e-01,1.238877755511021972e+00
6.797595190380760766e-01,1.239879759519038060e+00
6.817635270541080317e-01,1.240881763527053927e+00
6.837675350701402088e-01,1.241883767535070238e+00
6.857715430861721639e-01,1.242885771543086104e+00
6.877755511022043411e-01,1.243887775551102193e+00
6.897795591182362962e-01,1.244889779559118281e+00
6.917835671342684734e-01,1.245891783567134148e+00
6.937875751503004285e-01,1.246893787575150236e+00
6.957915831663326056e-01,1.247895791583166325e+00
6.977955911823645607e-01,1.248897795591182192e+00
6.997995991983967379e-01,1.249899799599198502e+00
7.018036072144286930e-01,1.250901803607214369e+00
7.038076152304608701e-01,1.251903807615230457e+00
7.058116232464928252e-01,1.252905811623246546e+00
7.078156312625250024e-01,1.253907815631262412e+00
7.098196392785569575e-01,1.254909819639278501e+00
7.118236472945891347e-01,1.255911823647294590e+00
7.138276553106210898e-01,1.256913827655310456e+00
7.158316633266532669e-01,1.257915831663326767e+00
7.178356713426852220e-01,1.258917835671342633e+00
7.198396793587173992e-01,1.259919839679358722e+00
7.218436873747493543e-01,1.260921843687374810e+00
7.238476953907815314e-01,1.261923847695390677e+00
7.258517034068134866e-01,1.262925851703406765e+00
7.278557114228456637e-01,1.263927855711422854e+00
7.298597194388776188e-01,1.264929859719438721e+00
7.318637274549097960e-01,1.265931863727455031e+00
7.338677354709417511e-01,1.266933867735470898e+00
7.358717434869739282e-01,1.267935871743486986e+00
7.378757515030058833e-01,1.268937875751503075e+00
7.398797595190380605e-01,1.269939879759518941e+00
7.418837675350700156e-01,1.270941883767535030e+00
7.438877755511021928e-01,1.271943887775551119e+00
7.458917835671341479e-01,1.272945891783566985e+00
7.478957915831663250e-01,1.273947895791583296e+00
7.498997995991982801e-01,1.274949899799599162e+00
7.519038076152304573e-01,1.275951903807615251e+00
7.539078156312624124e-01,1.276953907815631339e+00
7.559118236472945895e-01,1.277955911823647206e+00
7.579158316633265446e-01,1.278957915831663295e+00
7.599198396793587218e-01,1.279959919839679383e+00
7.619238476953906769e-01,1.280961923847695250e+00
7.639278557114228541e-01,1.281963927855711560e+00
7.659318637274548092e-01,1.282965931863727427e+00
7.679358717434869863e-01,1.283967935871743515e+00
7.699398797595189414e-01,1.284969939879759604e+00
7.719438877755511186e-01,1.285971943887775470e+00
7.739478957915830737e-01,1.286973947895791559e+00
7.759519038076150288e-01,1.287975951903807648e+00
7.779559118236472059e-01,1.288977955911823514e+00
7.799599198396791611e-01,1.289979959919839603e+00
7.819639278557113382e-01,1.290981963927855691e+00
7.839679358717432933e-01,1.291983967935871558e+00
7.859719438877754705e-01,1.292985971943887868e+00
7.879759519038074256e-01,1.293987975951903735e+00
7.899799599198396027e-01,1.294989979959919824e+00
7.919839679358715578e-01,1.295991983967935912e+00
7.939879759519037350e-01,1.296993987975951779e+00
7.959919839679356901e-01,1.297995991983967867e+00
7.979959919839678673e-01,1.298997995991983956e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,-3.000000000000000444e-01
7.979959919839679783e-01,-3.010020040080160220e-01
7.959919839679359121e-01,-3.020040080160321105e-01
7.939879759519038460e-01,-3.030060120240480881e-01
7.919839679358717799e-01,-3.040080160320641767e-01
7.899799599198397138e-01,-3.050100200400801542e-01
7.879759519038076476e-01,-3.060120240480962428e-01
7.859719438877755815e-01,-3.070140280561122204e-01
7.839679358717435154e-01,-3.080160320641283089e-01
7.819639278557114492e-01,-3.090180360721442865e-01
7.799599198396793831e-01,-3.100200400801603751e-01
7.779559118236473170e-01,-3.110220440881763526e-01
7.759519038076152508e-01,-3.120240480961924412e-01
7.739478957915831847e-01,-3.130260521042084187e-01
7.719438877755511186e-01,-3.140280561122245073e-01
7.699398797595190524e-01,-3.150300601202404849e-01
7.679358717434869863e-01,-3.160320641282565735e-01
7.659318637274549202e-01,-3.170340681362725510e-01
7.639278557114228541e-01,-3.180360721442886396e-01
7.619238476953907879e-01,-3.190380761523046171e-01
7.599198396793587218e-01,-3.200400801603207057e-01
7.579158316633266557e-01,-3.210420841683366833e-01
7.559118236472945895e-01,-3.220440881763527718e-01
7.539078156312625234e-01,-3.230460921843687494e-01
7.519038076152304573e-01,-3.240480961923848380e-01
7.498997995991985022e-01,-3.250501002004008155e-01
7.478957915831663250e-01,-3.260521042084169041e-01
7.458917835671343699e-01,-3.270541082164328817e-01
7.438877755511023038e-01,-3.280561122244488592e-01
7.418837675350702376e-01,-3.290581162324649478e-01
7.398797595190381715e-01,-3.300601202404809253e-01
7.378757515030061054e-01,-3.310621242484970139e-01
7.358717434869740393e-01,-3.320641282565129915e-01
7.338677354709419731e-01,-3.330661322645290801e-01
7.318637274549099070e-01,-3.340681362725450576e-01
7.298597194388778409e-01,-3.350701402805611462e-01
7.278557114228457747e-01,-3.360721442885771237e-01
7.258517034068137086e-01,-3.370741482965932123e-01
7.238476953907816425e-01,-3.380761523046091899e-01
7.218436873747495763e-01,-3.390781563126252784e-01
7.198396793587175102e-01,-3.400801603206412560e-01
7.178356713426854441e-01,-3.410821643286573446e-01
7.158316633266533779e-01,-3.420841683366733221e-01
7.138276553106213118e-01,-3.430861723446894107e-01
7.118236472945892457e-01,-3.440881763527053883e-01
7.098196392785571796e-01,-3.450901803607214768e-01
7.078156312625251134e-01,-3.460921843687374544e-01
7.058116232464930473e-01,-3.470941883767535430e-01
7.038076152304609812e-01,-3.480961923847695205e-01
7.018036072144289150e-01,-3.490981963927856091e-01
6.997995991983968489e-01,-3.501002004008015867e-01
6.977955911823647828e-01,-3.511022044088176752e-01
6.957915831663327166e-01,-3.521042084168336528e-01
6.937875751503006505e-01,-3.531062124248497414e-01
6.917835671342685844e-01,-3.541082164328657189e-01
6.897795591182365182e-01,-3.551102204408818075e-01
6.877755511022044521e-01,-3.561122244488977850e-01
6.857715430861723860e-01,-3.571142284569138736e-01
6.837675350701403199e-01,-3.581162324649298512e-01
6.817635270541082537e-01,-3.591182364729459398e-01
6.797595190380761876e-01,-3.601202404809619173e-01
6.777555110220441215e-01,-3.611222444889780059e-01
6.757515030060120553e-01,-3.621242484969939834e-01
6.737474949899799892e-01,-3.631262525050100720e-01
6.717434869739479231e-01,-3.641282565130260496e-01
6.697394789579158569e-01,-3.651302605210421381e-01
6.677354709418837908e-01,-3.661322645290581157e-01
6.657314629258517247e-01,-3.671342685370742043e-01
6.637274549098196585e-01,-3.681362725450901818e-01
6.617234468937875924e-01,-3.691382765531062704e-01
6.597194388777555263e-01,-3.701402805611222480e-01
6.577154308617234602e-01,-3.711422845691383365e-01
6.557114228456915050e-01,-3.721442885771543141e-01
6.537074148296593279e-01,-3.731462925851704027e-01
6.517034068136273728e-01,-3.741482965931863802e-01
