E,j
-5.571142284569141623e-02,6.432865731462925618e-01
-5.370741482965935010e-02,6.438877755511022150e-01
-5.170340681362728397e-02,6.444889779559117571e-01
-4.969939879759521784e-02,6.450901803607214102e-01
-4.769539078156315171e-02,6.456913827655310634e-01
-4.569138276553108557e-02,6.462925851703406055e-01
-4.368737474949901944e-02,6.468937875751502586e-01
-4.168336673346695331e-02,6.474949899799599118e-01
-3.967935871743488718e-02,6.480961923847695649e-01
-3.767535070140282105e-02,6.486973947895791071e-01
-3.567134268537075492e-02,6.492985971943887602e-01
-3.366733466933868879e-02,6.498997995991984133e-01
-3.166332665330665042e-02,6.505010020040079555e-01
-2.965931863727458428e-02,6.511022044088176086e-01
-2.765531062124251815e-02,6.517034068136272618e-01
-2.565130260521045202e-02,6.523046092184368039e-01
-2.364729458917838589e-02,6.529058116232464570e-01
-2.164328657314631976e-02,6.535070140280561102e-01
-1.963927855711425363e-02,6.541082164328656523e-01
-1.763527054108218750e-02,6.547094188376753054e-01
-1.563126252505012137e-02,6.553106212424849586e-01
-1.362725450901805524e-02,6.559118236472946117e-01
-1.162324649298598911e-02,6.565130260521041539e-01
-9.619238476953922978e-03,6.571142284569138070e-01
-7.615230460921884603e-03,6.577154308617234602e-01
-5.611222444889818473e-03,6.583166332665330023e-01
-3.607214428857752342e-03,6.589178356713426554e-01
-1.603206412825686211e-03,6.595190380761523086e-01
4.008016032063799194e-04,6.601202404809618507e-01
2.404809619238446050e-03,6.607214428857715038e-01
4.408817635270512181e-03,6.613226452905811570e-01
6.412825651302578311e-03,6.619238476953908101e-01
8.416833667334644442e-03,6.625250501002003523e-01
1.042084168336671057e-02,6.631262525050100054e-01
1.242484969939877670e-02,6.637274549098196585e-01
1.442885771543084283e-02,6.643286573146292007e-01
1.643286573146290896e-02,6.649298597194388538e-01
1.843687374749494734e-02,6.655310621242485070e-01
2.044088176352701347e-02,6.661322645290580491e-01
2.244488977955907960e-02,6.667334669338677022e-01
2.444889779559114573e-02,6.673346693386773554e-01
2.645290581162321186e-02,6.679358717434868975e-01
2.845691382765527799e-02,6.685370741482965506e-01
3.046092184368734412e-02,6.691382765531062038e-01
3.246492985971941025e-02,6.697394789579158569e-01
3.446893787575147639e-02,6.703406813627253991e-01
3.647294589178354252e-02,6.709418837675350522e-01
3.847695390781560865e-02,6.715430861723447054e-01
4.048096192384767478e-02,6.721442885771542475e-01
4.248496993987974091e-02,6.727454909819639006e-01
4.448897795591177928e-02,6.733466933867735538e-01
4.649298597194384541e-02,6.739478957915830959e-01
4.849699398797591154e-02,6.745490981963927490e-01
5.050100200400797767e-02,6.751503006012024022e-01
5.250501002004004381e-02,6.757515030060119443e-01
5.450901803607210994e-02,6.763527054108215975e-01
5.651302605210417607e-02,6.769539078156312506e-01
5.851703406813624220e-02,6.775551102204409037e-01
6.052104208416830833e-02,6.781563126252504459e-01
6.252505010020037446e-02,6.787575150300600990e-01
6.452905811623244059e-02,6.793587174348697522e-01
6.653306613226450672e-02,6.799599198396792943e-01
6.853707414829657285e-02,6.805611222444889474e-01
7.054108216432863898e-02,6.811623246492986006e-01
7.254509018036070511e-02,6.817635270541081427e-01
7.454909819639277124e-02,6.823647294589177958e-01
7.655310621242483737e-02,6.829659318637274490e-01
7.855711422845690350e-02,6.835671342685369911e-01
8.056112224448896963e-02,6.841683366733466443e-01
8.256513026052098025e-02,6.847695390781562974e-01
8.456913827655304638e-02,6.853707414829659506e-01
8.657314629258511252e-02,6.859719438877754927e-01
8.857715430861717865e-02,6.865731462925851458e-01
9.058116232464924478e-02,6.871743486973947990e-01
9.258517034068131091e-02,6.877755511022043411e-01
9.458917835671337704e-02,6.883767535070139942e-01
9.659318637274544317e-02,6.889779559118236474e-01
9.859719438877750930e-02,6.895791583166331895e-01
1.006012024048095754e-01,6.901803607214428427e-01
1.026052104208416416e-01,6.907815631262524958e-01
1.046092184368737077e-01,6.913827655310620379e-01
1.066132264529057738e-01,6.919839679358718021e-01
1.086172344689378400e-01,6.925851703406815663e-01
1.106212424849699061e-01,6.931863727454914414e-01
1.126252505010019722e-01,6.937875751503015387e-01
1.146292585170340383e-01,6.943887775551125241e-01
1.166332665330661045e-01,6.949899799599248418e-01
1.186372745490981706e-01,6.955911823647401571e-01
1.206412825651302367e-01,6.961923847695621337e-01
1.226452905811623029e-01,6.967935871743975440e-01
1.246492985971943690e-01,6.973947895792608209e-01
1.266533066132264351e-01,6.979959919841810523e-01
1.286573146292585013e-01,6.985971943892167468e-01
1.306613226452905674e-01,6.991983967944841449e-01
1.326653306613226335e-01,6.997995992002122856e-01
1.346693386773546441e-01,7.004008016068484777e-01
1.366733466933867103e-01,7.010020040152576959e-01
1.386773547094187764e-01,7.016032064270961710e-01
1.406813627254508425e-01,7.022044088455073885e-01
1.426853707414829087e-01,7.028056112763990670e-01
1.446893787575149748e-01,7.034068137307695201e-01
1.466933867735470409e-01,7.040080162289007459e-01
1.486973947895791071e-01,7.046092188078383334e-01
1.507014028056111732e-01,7.052104215346032268e-01
1.527054108216432393e-01,7.058116245292895830e-01
1.547094188376753054e-01,7.064128280050325781e-01
1.567134268537073716e-01,7.070140323364652035e-01
1.587174348697394377e-01,7.076152381757569998e-01
1.607214428857715038e-01,7.082164466472741227e-01
1.627254509018035700e-01,7.088176596707268518e-01
1.647294589178356361e-01,7.094188804919870917e-01
1.667334669338677022e-01,7.100201145458263641e-01
1.687374749498997684e-01,7.106213708432018716e-01
1.707414829659318345e-01,7.112226641780946546e-01
1.727454909819639006e-01,7.118240186000800440e-01
1.747494989979959668e-01,7.124254728189373109e-01
1.767535070140280329e-01,7.130270885234880618e-01
1.787575150300600990e-01,7.136289630433646503e-01
1.807615230460921651e-01,7.142312484037288689e-01
1.827655310621242313e-01,7.148341796734493103e-01
1.847695390781562419e-01,7.154381166514208745e-01
1.867735470941883080e-01,7.160436044469443706e-01
1.887775551102203742e-01,7.166514604670940480e-01
1.907815631262524403e-01,7.172628978044801595e-01
1.927855711422845064e-01,7.178796980891141155e-01
1.947895791583165725e-01,7.185044505681921212e-01
1.967935871743486387e-01,7.191408785006196958e-01
1.987975951903807048e-01,7.197942788189273244e-01
2.008016032064127709e-01,7.204721062351894245e-01
2.028056112224448371e-01,7.211847382251084237e-01
2.048096192384769032e-01,7.219464621153446338e-01
2.068136272545089693e-01,7.227767291156949048e-01
2.088176352705410355e-01,7.237017216433488942e-01
2.108216432865731016e-01,7.247562785137952046e-01
2.128256513026051677e-01,7.259862161503036759e-01
2.148296593186372339e-01,7.274510713807953444e-01
2.168336673346693000e-01,7.292272711116429829e-01
2.188376753507013661e-01,7.314117047995771781e-01
2.208416833667334322e-01,7.341256361584601597e-01
2.228456913827654984e-01,7.375188405482221432e-01
2.248496993987975645e-01,7.417737945514430997e-01
2.268537074148296306e-01,7.471096761510633844e-01
2.288577154308616968e-01,7.537858610033226769e-01
2.308617234468937629e-01,7.621045275816349385e-01
2.328657314629258290e-01,7.724119182253866844e-01
2.348697394789578952e-01,7.850977527276146173e-01
2.368737474949899058e-01,8.005922655860695514e-01
2.388777555110219719e-01,8.193603474739011849e-01
2.408817635270540380e-01,8.418923254533177136e-01
2.428857715430861042e-01,8.686910229015802898e-01
2.448897795591181703e-01,9.002549039901837080e-01
2.468937875751502364e-01,9.370573294382039675e-01
2.488977955911823026e-01,9.795222251514040801e-01
2.509018036072143687e-01,1.027996781807818616e+00
2.529058116232464348e-01,1.082722143222899058e+00
2.549098196392785010e-01,1.143803379791525465e+00
2.569138276553105671e-01,1.211180350653133342e+00
2.589178356713426332e-01,1.284601301560421627e+00
2.609218436873746993e-01,1.363601191625867237e+00
2.629258517034067655e-01,1.447486761268734767e+00
2.649298597194388316e-01,1.535330222814116130e+00
2.669338677354708977e-01,1.625973161821114621e+00
2.689378757515029639e-01,1.718041782295042008e+00
2.709418837675350300e-01,1.809974028741632601e+00
2.729458917835670961e-01,1.900058404564403780e+00
2.749498997995991623e-01,1.986483526062770899e+00
2.769539078156312284e-01,2.067396662140652985e+00
2.789579158316632945e-01,2.140968776416998676e+00
2.809619238476953607e-01,2.205462976247360096e+00
2.829659318637274268e-01,2.259302842078978468e+00
2.849699398797594929e-01,2.301136908341378184e+00
2.869739478957915590e-01,2.329895623803621252e+00
2.889779559118235697e-01,2.344837443366491136e+00
2.909819639278556358e-01,2.345581279323625701e+00
2.929859719438877019e-01,2.332123329844798754e+00
2.949899799599197681e-01,2.304837247369049269e+00
2.969939879759518342e-01,2.264457636496521431e+00
2.989979959919839003e-01,2.212047898694184944e+00
3.010020040080159665e-01,2.148954388460869502e+00
3.030060120240480326e-01,2.076749639052557050e+00
3.050100200400800987e-01,1.997167996657244426e+00
3.070140280561121648e-01,1.912037331215658220e+00
3.090180360721442310e-01,1.823210554154661267e+00
3.110220440881762971e-01,1.732500476030915504e+00
3.130260521042083632e-01,1.641621110155355279e+00
3.150300601202404294e-01,1.552137919152005940e+00
3.170340681362724955e-01,1.465428769776975670e+00
3.190380761523045616e-01,1.382656572643520043e+00
3.210420841683366278e-01,1.304753802479065250e+00
3.230460921843686939e-01,1.232418379247834039e+00
3.250501002004007600e-01,1.166119787645426342e+00
3.270541082164328262e-01,1.106113854431659105e+00
3.290581162324648923e-01,1.052464306404449212e+00
3.310621242484969584e-01,1.005069097778132470e+00
3.330661322645290245e-01,9.636895120735248232e-01
3.350701402805610907e-01,9.279801875560116375e-01
3.370741482965931568e-01,8.975184569692405967e-01
3.390781563126252229e-01,8.718316987090158898e-01
3.410821643286572891e-01,8.504217347303206775e-01
3.430861723446893552e-01,8.327856504878173860e-01
3.450901803607214213e-01,8.184327293269546555e-01
3.470941883767534875e-01,8.068974695993091917e-01
3.490981963927855536e-01,7.977488757854571677e-01
3.511022044088176197e-01,7.905963799513987533e-01
3.531062124248496858e-01,7.850928574228913659e-01
3.551102204408817520e-01,7.809352555086217507e-01
3.571142284569138181e-01,7.778633643349440741e-01
3.591182364729458842e-01,7.756572339455538589e-01
3.611222444889779504e-01,7.741336918206880302e-01
3.631262525050100165e-01,7.731423494487791315e-01
3.651302605210419716e-01,7.725614139325290841e-01
3.671342685370740377e-01,7.722935476408578914e-01
3.691382765531061039e-01,7.722619506916132970e-01
3.711422845691381700e-01,7.724067809227974646e-01
3.731462925851702361e-01,7.726819758124672255e-01
3.751503006012023023e-01,7.730525011141395897e-01
3.771543086172343684e-01,7.734920214122616988e-01
3.791583166332664345e-01,7.739809673540918311e-01
3.811623246492985007e-01,7.745049615921827391e-01
3.831663326653305668e-01,7.750535589409174309e-01
3.851703406813626329e-01,7.756192543989312016e-01
3.871743486973946990e-01,7.761967141415022642e-01
3.891783567134267652e-01,7.767821881712561050e-01
3.911823647294588313e-01,7.773730680906330015e-01
3.931863727454908974e-01,7.779675587133326742e-01
3.951903807615229636e-01,7.785644374602876949e-01
3.971943887775550297e-01,7.791628803609270681e-01
3.991983967935870958e-01,7.797623378154318052e-01
4.012024048096191620e-01,7.803624469865142466e-01
4.032064128256512281e-01,7.809629707718778180e-01
4.052104208416832942e-01,7.815637558001954366e-01
4.072144288577153604e-01,7.821647038601876600e-01
4.092184368737474265e-01,7.827657526917392028e-01
4.112224448897794926e-01,7.833668632187799075e-01
4.132264529058115587e-01,7.839680111593368972e-01
4.152304609218436249e-01,7.845691815735128527e-01
4.172344689378756910e-01,7.851703653596777688e-01
4.192384769539077571e-01,7.857715570272941763e-01
4.212424849699398233e-01,7.863727532965417710e-01
4.232464929859718894e-01,7.869739522272536369e-01
4.252505010020039555e-01,7.875751526828608240e-01
4.272545090180360217e-01,7.881763540039878890e-01
4.292585170340680878e-01,7.887775558117896546e-01
4.312625250501001539e-01,7.893787578906922286e-01
4.332665330661322201e-01,7.899799601192044607e-01
4.352705410821642862e-01,7.905811624295125961e-01
4.372745490981963523e-01,7.911823647841256246e-01
4.392785571142284184e-01,7.917835671625138572e-01
4.412825651302604846e-01,7.923847695535423119e-01
4.432865731462925507e-01,7.929859719512288851e-01
4.452905811623246168e-01,7.935871743523901234e-01
4.472945891783566830e-01,7.941883767553480356e-01
4.492985971943887491e-01,7.947895791592263226e-01
4.513026052104208152e-01,7.953907815635717915e-01
4.533066132264528814e-01,7.959919839681520726e-01
4.553106212424849475e-01,7.965931863728494822e-01
4.573146292585170136e-01,7.971943887776047344e-01
4.593186372745490798e-01,7.977955911823880752e-01
4.613226452905811459e-01,7.983967935871852939e-01
4.633266533066132120e-01,7.989979959919890629e-01
4.653306613226452781e-01,7.995991983967959404e-01
4.673346693386772333e-01,8.002004008016042613e-01
4.693386773547092994e-01,8.008016032064132483e-01
4.713426853707413655e-01,8.014028056112225684e-01
4.733466933867734316e-01,8.020040080160321105e-01
4.753507014028054978e-01,8.026052104208416527e-01
4.773547094188375639e-01,8.032064128256513058e-01
4.793587174348696300e-01,8.038076152304608479e-01
4.813627254509016962e-01,8.044088176352705011e-01
4.833667334669337623e-01,8.050100200400800432e-01
4.853707414829658284e-01,8.056112224448896963e-01
4.873747494989978946e-01,8.062124248496993495e-01
4.893787575150299607e-01,8.068136272545090026e-01
4.913827655310620268e-01,8.074148296593185448e-01
4.933867735470940930e-01,8.080160320641281979e-01
4.953907815631261591e-01,8.086172344689378511e-01
4.973947895791582252e-01,8.092184368737473932e-01
4.993987975951902913e-01,8.098196392785570463e-01
5.014028056112223020e-01,8.104208416833666995e-01
5.034068136272544791e-01,8.110220440881763526e-01
5.054108216432864342e-01,8.116232464929858947e-01
5.074148296593186114e-01,8.122244488977955479e-01
5.094188376753505665e-01,8.128256513026050900e-01
5.114228456913827436e-01,8.134268537074147432e-01
5.134268537074146987e-01,8.140280561122243963e-01
5.154308617234468759e-01,8.146292585170340494e-01
5.174348697394788310e-01,8.152304609218435916e-01
5.194388777555110082e-01,8.158316633266532447e-01
5.214428857715429633e-01,8.164328657314627868e-01
5.234468937875751404e-01,8.170340681362724400e-01
5.254509018036070955e-01,8.176352705410820931e-01
5.274549098196392727e-01,8.182364729458917463e-01
5.294589178356712278e-01,8.188376753507012884e-01
5.314629258517034049e-01,8.194388777555109415e-01
5.334669338677353601e-01,8.200400801603205947e-01
5.354709418837675372e-01,8.206412825651302478e-01
5.374749498997994923e-01,8.212424849699397900e-01
5.394789579158316695e-01,8.218436873747494431e-01
5.414829659318636246e-01,8.224448897795590963e-01
5.434869739478958017e-01,8.230460921843687494e-01
5.454909819639277568e-01,8.236472945891782915e-01
5.474949899799599340e-01,8.242484969939879447e-01
5.494989979959918891e-01,8.248496993987974868e-01
5.515030060120240663e-01,8.254509018036071399e-01
5.535070140280560214e-01,8.260521042084167931e-01
5.555110220440881985e-01,8.266533066132264462e-01
5.575150300601201536e-01,8.272545090180359884e-01
5.595190380761523308e-01,8.278557114228456415e-01
5.615230460921842859e-01,8.284569138276551836e-01
5.635270541082164630e-01,8.290581162324648368e-01
5.655310621242484181e-01,8.296593186372744899e-01
5.675350701402805953e-01,8.302605210420841431e-01
5.695390781563125504e-01,8.308617234468936852e-01
5.715430861723445055e-01,8.314629258517033383e-01
5.735470941883766827e-01,8.320641282565129915e-01
5.755511022044086378e-01,8.326653306613225336e-01
5.775551102204408149e-01,8.332665330661321867e-01
5.795591182364727700e-01,8.338677354709418399e-01
5.815631262525049472e-01,8.344689378757514930e-01
5.835671342685369023e-01,8.350701402805610352e-01
5.855711422845690795e-01,8.356713426853706883e-01
5.875751503006010346e-01,8.362725450901802304e-01
5.895791583166332117e-01,8.368737474949898836e-01
5.915831663326651668e-01,8.374749498997995367e-01
5.935871743486973440e-01,8.380761523046091899e-01
5.955911823647292991e-01,8.386773547094187320e-01
5.975951903807614762e-01,8.392785571142283851e-01
5.995991983967934313e-01,8.398797595190379273e-01
6.016032064128256085e-01,8.404809619238475804e-01
6.036072144288575636e-01,8.410821643286572336e-01
6.056112224448897408e-01,8.416833667334668867e-01
6.076152304609216959e-01,8.422845691382764288e-01
6.096192384769538730e-01,8.428857715430860820e-01
6.116232464929858281e-01,8.434869739478957351e-01
6.136272545090180053e-01,8.440881763527053883e-01
6.156312625250499604e-01,8.446893787575149304e-01
6.176352705410821375e-01,8.452905811623245835e-01
6.196392785571140926e-01,8.458917835671342367e-01
6.216432865731462698e-01,8.464929859719438898e-01
6.236472945891782249e-01,8.470941883767534319e-01
6.256513026052104021e-01,8.476953907815630851e-01
6.276553106212423572e-01,8.482965931863726272e-01
6.296593186372745343e-01,8.488977955911822804e-01
6.316633266533064894e-01,8.494989979959919335e-01
6.336673346693386666e-01,8.501002004008015867e-01
6.356713426853706217e-01,8.507014028056111288e-01
6.376753507014027988e-01,8.513026052104207819e-01
6.396793587174347540e-01,8.519038076152303240e-01
6.416833667334669311e-01,8.525050100200399772e-01
6.436873747494988862e-01,8.531062124248496303e-01
6.456913827655310634e-01,8.537074148296592835e-01
6.476953907815630185e-01,8.543086172344689366e-01
6.496993987975951956e-01,8.549098196392785898e-01
6.517034068136271507e-01,8.555110220440880209e-01
6.537074148296593279e-01,8.561122244488976740e-01
6.557114228456912830e-01,8.567134268537073272e-01
6.577154308617234602e-01,8.573146292585169803e-01
6.597194388777554153e-01,8.579158316633266335e-01
6.617234468937875924e-01,8.585170340681362866e-01
6.637274549098195475e-01,8.591182364729458287e-01
6.657314629258517247e-01,8.597194388777554819e-01
6.677354709418836798e-01,8.603206412825650240e-01
6.697394789579158569e-01,8.609218436873746771e-01
6.717434869739478120e-01,8.615230460921843303e-01
6.737474949899797672e-01,8.621242484969938724e-01
6.757515030060119443e-01,8.627254509018035256e-01
6.777555110220438994e-01,8.633266533066130677e-01
6.797595190380760766e-01,8.639278557114227208e-01
6.817635270541080317e-01,8.645290581162323740e-01
6.837675350701402088e-01,8.651302605210420271e-01
6.857715430861721639e-01,8.657314629258516803e-01
6.877755511022043411e-01,8.663326653306613334e-01
6.897795591182362962e-01,8.669338677354707645e-01
6.917835671342684734e-01,8.675350701402804177e-01
6.937875751503004285e-01,8.681362725450900708e-01
6.957915831663326056e-01,8.687374749498997240e-01
6.977955911823645607e-01,8.693386773547093771e-01
6.997995991983967379e-01,8.699398797595190302e-01
7.018036072144286930e-01,8.705410821643285724e-01
7.038076152304608701e-01,8.711422845691382255e-01
7.058116232464928252e-01,8.717434869739477676e-01
7.078156312625250024e-01,8.723446893787574208e-01
7.098196392785569575e-01,8.729458917835670739e-01
7.118236472945891347e-01,8.735470941883767271e-01
7.138276553106210898e-01,8.741482965931862692e-01
7.158316633266532669e-01,8.747494989979959223e-01
7.178356713426852220e-01,8.753507014028054645e-01
7.198396793587173992e-01,8.759519038076151176e-01
7.218436873747493543e-01,8.765531062124247708e-01
7.238476953907815314e-01,8.771543086172344239e-01
7.258517034068134866e-01,8.777555110220440771e-01
7.278557114228456637e-01,8.783567134268537302e-01
7.298597194388776188e-01,8.789579158316631613e-01
7.318637274549097960e-01,8.795591182364728144e-01
7.338677354709417511e-01,8.801603206412824676e-01
7.358717434869739282e-01,8.807615230460921207e-01
7.378757515030058833e-01,8.813627254509017739e-01
7.398797595190380605e-01,8.819639278557114270e-01
7.418837675350700156e-01,8.825651302605209692e-01
7.438877755511021928e-01,8.831663326653306223e-01
7.458917835671341479e-01,8.837675350701401644e-01
7.478957915831663250e-01,8.843687374749498176e-01
7.498997995991982801e-01,8.849699398797594707e-01
7.519038076152304573e-01,8.855711422845691239e-01
7.539078156312624124e-01,8.861723446893786660e-01
7.559118236472945895e-01,8.867735470941883191e-01
7.579158316633265446e-01,8.873747494989978613e-01
7.599198396793587218e-01,8.879759519038075144e-01
7.619238476953906769e-01,8.885771543086171675e-01
7.639278557114228541e-01,8.891783567134268207e-01
7.659318637274548092e-01,8.897795591182364738e-01
7.679358717434869863e-01,8.903807615230461270e-01
7.699398797595189414e-01,8.909819639278555581e-01
7.719438877755511186e-01,8.915831663326652112e-01
7.739478957915830737e-01,8.921843687374748644e-01
7.759519038076150288e-01,8.927855711422845175e-01
7.779559118236472059e-01,8.933867735470941707e-01
7.799599198396791611e-01,8.939879759519037128e-01
7.819639278557113382e-01,8.945891783567133659e-01
7.839679358717432933e-01,8.951903807615229081e-01
7.859719438877754705e-01,8.957915831663325612e-01
7.879759519038074256e-01,8.963927855711422144e-01
7.899799599198396027e-01,8.969939879759518675e-01
7.919839679358715578e-01,8.975951903807614096e-01
7.939879759519037350e-01,8.981963927855710628e-01
7.959919839679356901e-01,8.987975951903806049e-01
7.979959919839678673e-01,8.993987975951902580e-01
8.000000000000000444e-01,8.999999999999999112e-01
8.000000000000000444e-01,-2.999999999999999889e-01
7.979959919839679783e-01,-3.006012024048095865e-01
7.959919839679359121e-01,-3.012024048096192397e-01
7.939879759519038460e-01,-3.018036072144288373e-01
7.919839679358717799e-01,-3.024048096192384905e-01
7.899799599198397138e-01,-3.030060120240480326e-01
7.879759519038076476e-01,-3.036072144288576857e-01
7.859719438877755815e-01,-3.042084168336672834e-01
7.839679358717435154e-01,-3.048096192384769365e-01
7.819639278557114492e-01,-3.054108216432865341e-01
7.799599198396793831e-01,-3.060120240480961873e-01
7.779559118236473170e-01,-3.066132264529057849e-01
7.759519038076152508e-01,-3.072144288577154381e-01
7.739478957915831847e-01,-3.078156312625250357e-01
7.719438877755511186e-01,-3.084168336673346889e-01
7.699398797595190524e-01,-3.090180360721442310e-01
7.679358717434869863e-01,-3.096192384769538841e-01
7.659318637274549202e-01,-3.102204408817634818e-01
7.639278557114228541e-01,-3.108216432865731349e-01
7.619238476953907879e-01,-3.114228456913827325e-01
7.599198396793587218e-01,-3.120240480961923857e-01
7.579158316633266557e-01,-3.126252505010019833e-01
7.559118236472945895e-01,-3.132264529058116365e-01
7.539078156312625234e-01,-3.138276553106212341e-01
7.519038076152304573e-01,-3.144288577154308872e-01
7.498997995991985022e-01,-3.150300601202404294e-01
7.478957915831663250e-01,-3.156312625250500825e-01
7.458917835671343699e-01,-3.162324649298596801e-01
7.438877755511023038e-01,-3.168336673346692778e-01
7.418837675350702376e-01,-3.174348697394789309e-01
7.398797595190381715e-01,-3.180360721442885286e-01
7.378757515030061054e-01,-3.186372745490981817e-01
7.358717434869740393e-01,-3.192384769539077793e-01
7.338677354709419731e-01,-3.198396793587174325e-01
7.318637274549099070e-01,-3.204408817635269746e-01
7.298597194388778409e-01,-3.210420841683366278e-01
7.278557114228457747e-01,-3.216432865731462254e-01
7.258517034068137086e-01,-3.222444889779558785e-01
7.238476953907816425e-01,-3.228456913827654762e-01
7.218436873747495763e-01,-3.234468937875751293e-01
7.198396793587175102e-01,-3.240480961923847270e-01
7.178356713426854441e-01,-3.246492985971943801e-01
7.158316633266533779e-01,-3.252505010020039777e-01
7.138276553106213118e-01,-3.258517034068136309e-01
7.118236472945892457e-01,-3.264529058116231730e-01
7.098196392785571796e-01,-3.270541082164328262e-01
7.078156312625251134e-01,-3.276553106212424238e-01
7.058116232464930473e-01,-3.282565130260520769e-01
7.038076152304609812e-01,-3.288577154308616746e-01
7.018036072144289150e-01,-3.294589178356713277e-01
6.997995991983968489e-01,-3.300601202404809253e-01
6.977955911823647828e-01,-3.306613226452905785e-01
6.957915831663327166e-01,-3.312625250501001761e-01
6.937875751503006505e-01,-3.318637274549098293e-01
6.917835671342685844e-01,-3.324649298597193714e-01
6.897795591182365182e-01,-3.330661322645290245e-01
6.877755511022044521e-01,-3.336673346693386222e-01
6.857715430861723860e-01,-3.342685370741482753e-01
6.837675350701403199e-01,-3.348697394789578730e-01
6.817635270541082537e-01,-3.354709418837675261e-01
6.797595190380761876e-01,-3.360721442885771237e-01
6.777555110220441215e-01,-3.366733466933867769e-01
6.757515030060120553e-01,-3.372745490981963745e-01
6.737474949899799892e-01,-3.378757515030060277e-01
6.717434869739479231e-01,-3.384769539078155698e-01
6.697394789579158569e-01,-3.390781563126252229e-01
6.677354709418837908e-01,-3.396793587174348206e-01
6.657314629258517247e-01,-3.402805611222444737e-01
6.637274549098196585e-01,-3.408817635270540713e-01
6.617234468937875924e-01,-3.414829659318637245e-01
6.597194388777555263e-01,-3.420841683366733221e-01
6.577154308617234602e-01,-3.426853707414829753e-01
6.557114228456915050e-01,-3.432865731462925729e-01
6.537074148296593279e-01,-3.438877755511022261e-01
6.517034068136273728e-01,-3.444889779559117682e-01
